Time,avg(flux)
20.325,-7.0674e-05
20.4,-0.00014032
20.475,-0.00017948
20.55,-0.000184678
20.625,-0.000158097
20.7,-0.000106344
20.775,-3.86665e-05
20.85,3.44584e-05
20.925,0.000101848
21,0.0001535
21.075,0.00018361
21.15,0.000189141
21.225,0.000170787
21.3,0.000132546
21.375,8.11823e-05
21.45,2.52462e-05
21.525,-2.61306e-05
21.6,-6.52761e-05
21.675,-8.66087e-05
21.75,-8.70817e-05
21.825,-6.71012e-05
21.9,-3.11458e-05
21.975,1.33427e-05
22.05,5.79812e-05
22.125,9.45012e-05
22.2,0.000116081
22.275,0.00011923
22.35,0.000103858
22.425,7.38219e-05
22.5,3.57291e-05
22.575,-2.12417e-06
22.65,-3.24928e-05
22.725,-4.97568e-05
22.8,-5.1661e-05
22.875,-3.90598e-05
22.95,-1.58239e-05
23.025,1.23975e-05
23.1,3.96538e-05
23.175,6.12027e-05
23.25,7.40146e-05
23.325,7.67833e-05
23.4,7.0358e-05
23.475,5.74788e-05
23.55,4.15403e-05
23.625,2.6241e-05
23.7,1.42498e-05
23.775,7.14504e-06
23.85,5.40727e-06
23.925,8.65886e-06
24,1.58257e-05
24.075,2.51872e-05
