Time,avg(flux)
21.3,-0.000157903
21.375,-9.31804e-05
21.45,-9.99093e-06
21.525,7.1164e-05
21.6,0.000130769
21.675,0.000155844
21.75,0.000142267
21.825,9.58604e-05
21.9,3.00481e-05
21.975,-3.77919e-05
22.05,-9.04102e-05
22.125,-0.000115191
22.2,-0.000106586
22.275,-6.79014e-05
22.35,-1.03855e-05
22.425,4.99624e-05
22.5,9.7162e-05
22.575,0.000119586
22.65,0.000112848
22.725,8.01599e-05
22.8,3.11383e-05
22.875,-2.08856e-05
22.95,-6.21792e-05
23.025,-8.25672e-05
23.1,-7.76679e-05
23.175,-5.01512e-05
23.25,-8.7815e-06
23.325,3.42753e-05
23.4,6.69512e-05
23.475,8.07128e-05
23.55,7.30352e-05
23.625,4.74045e-05
23.7,1.21072e-05
23.775,-2.18627e-05
23.85,-4.481e-05
23.925,-5.06881e-05
24,-3.83338e-05
24.075,-1.16659e-05
24.15,2.17659e-05
24.225,5.2509e-05
24.3,7.20707e-05
24.375,7.54125e-05
24.45,6.26722e-05
24.525,3.88273e-05
24.6,1.15696e-05
24.675,-1.12524e-05
24.75,-2.41619e-05
24.825,-2.50842e-05
24.9,-1.56315e-05
24.975,-2.64545e-07
25.05,1.50672e-05
25.125,2.50425e-05
