Time,avg(H)
57.6,0.468349
57.9,0.465742
58.2,0.463788
58.5,0.462655
58.8,0.462387
59.1,0.462998
59.4,0.464699
59.7,0.467693
60,0.472365
60.3,0.47836
60.6,0.48574
60.9,0.494532
61.2,0.503918
61.5,0.513113
61.8,0.52146
62.1,0.528614
62.4,0.534035
62.7,0.537791
63,0.539914
63.3,0.540424
63.6,0.53956
63.9,0.53734
64.2,0.534045
64.5,0.530034
64.8,0.525268
65.1,0.520231
65.4,0.514805
65.7,0.509176
66,0.503527
66.3,0.498046
66.6,0.492654
66.9,0.487471
67.2,0.482636
67.5,0.478169
67.8,0.474103
68.1,0.470534
68.4,0.467375
68.7,0.464982
69,0.463274
69.3,0.462288
69.6,0.462114
69.9,0.46295
70.2,0.464987
70.5,0.468258
70.8,0.472923
71.1,0.479063
71.4,0.486467
71.7,0.494772
72,0.503322
72.3,0.511258
72.6,0.518415
72.9,0.524277
73.2,0.528709
73.5,0.531842
73.8,0.533486
74.1,0.534099
74.4,0.533244
74.7,0.531314
75,0.528479
75.3,0.524924
75.6,0.521132
75.9,0.516891
76.2,0.512526
76.5,0.507648
76.8,0.503049
77.1,0.498715
77.4,0.494283
77.7,0.490262
78,0.486375
78.3,0.482952
78.6,0.480118
78.9,0.477458
79.2,0.475436
79.5,0.474243
79.8,0.473402
80.1,0.47324
80.4,0.473918
80.7,0.475282
81,0.477488
81.3,0.480538
81.6,0.484394
81.9,0.48892
82.2,0.493805
82.5,0.498823
82.8,0.503406
83.1,0.507313
83.4,0.510755
83.7,0.513541
84,0.515625
84.3,0.517025
84.6,0.517578
84.9,0.517426
85.2,0.516787
85.5,0.515499
85.8,0.51381
86.1,0.511733
86.4,0.509491
86.7,0.507193
87,0.504852
87.3,0.502453
87.6,0.500086
87.9,0.497979
88.2,0.496102
88.5,0.494442
88.8,0.493101
89.1,0.492154
89.4,0.491476
89.7,0.491193
90,0.4913
90.3,0.49189
90.6,0.492666
90.9,0.493501
91.2,0.494785
91.5,0.496309
91.8,0.497659
92.1,0.499054
92.4,0.500642
92.7,0.501991
93,0.502857
93.3,0.503339
93.6,0.503507
93.9,0.503237
94.2,0.502753
94.5,0.502071
94.8,0.501167
95.1,0.500074
95.4,0.498767
95.7,0.497312
96,0.496009
96.3,0.494803
96.6,0.493597
96.9,0.492704
97.2,0.491934
97.5,0.491427
97.8,0.491292
98.1,0.491653
98.4,0.492544
98.7,0.493606
99,0.495137
99.3,0.497272
99.6,0.499832
99.9,0.502552
100.2,0.505318
100.5,0.508301
100.8,0.511046
101.1,0.513447
101.4,0.515368
101.7,0.516753
102,0.517565
102.3,0.517814
102.6,0.517224
102.9,0.516144
103.2,0.514584
103.5,0.512307
103.8,0.509514
104.1,0.506632
104.4,0.503371
104.7,0.499961
105,0.49655
105.3,0.493064
105.6,0.489667
105.9,0.486495
106.2,0.483348
106.5,0.48067
106.8,0.478356
107.1,0.476398
107.4,0.474889
107.7,0.47395
108,0.473718
108.3,0.474285
108.6,0.475513
108.9,0.477812
109.2,0.481152
109.5,0.485459
109.8,0.490726
110.1,0.496824
110.4,0.503554
110.7,0.510408
111,0.51681
111.3,0.522696
111.6,0.52748
111.9,0.531017
112.2,0.533295
112.5,0.534272
112.8,0.533955
113.1,0.532575
113.4,0.530043
113.7,0.526846
114,0.522904
114.3,0.518433
114.6,0.513598
114.9,0.5086
115.2,0.503329
115.5,0.498196
115.8,0.493092
116.1,0.48814
116.4,0.483423
116.7,0.479048
117,0.474999
117.3,0.471397
117.6,0.468313
117.9,0.465669
118.2,0.463781
118.5,0.462705
118.8,0.462362
119.1,0.462956
119.4,0.464744
119.7,0.467774
120,0.472353
